"","treatment","microbe","concentration","reliability","used.model","log.x","log.y","nboot.gc","mu.model","lambda.model","A.model","integral.model","stdmu.model","stdlambda.model","stdA.model","ci90.mu.model.lo","ci90.mu.model.up","ci90.lambda.model.lo","ci90.lambda.model.up","ci90.A.model.lo","ci90.A.model.up","ci95.mu.model.lo","ci95.mu.model.up","ci95.lambda.model.lo","ci95.lambda.model.up","ci95.A.model.lo","ci95.A.model.up","mu.spline","lambda.spline","A.spline","integral.spline","mu.bt","lambda.bt","A.bt","integral.bt","stdmu.bt","stdlambda.bt","stdA.bt","stdintegral.bt","ci90.mu.bt.lo","ci90.mu.bt.up","ci90.lambda.bt.lo","ci90.lambda.bt.up","ci90.A.bt.lo","ci90.A.bt.up","ci90.integral.bt.lo","ci90.integral.bt.up","ci95.mu.bt.lo","ci95.mu.bt.up","ci95.lambda.bt.lo","ci95.lambda.bt.up","ci95.A.bt.lo","ci95.A.bt.up","ci95.integral.bt.lo","ci95.integral.bt.up"
"27","control","ec124","mar 24",TRUE,"gompertz",FALSE,FALSE,0,1.06590075779603e-05,-343.581406222499,0.0181224946093669,65.8462008213202,2.46269925099632e-07,22.431501342546,7.19040246622067e-05,1.02538935511714e-05,1.10641216047492e-05,-380.481225930987,-306.68158651401,0.0180042124887975,0.0182407767299362,1.0176318524765e-05,1.11416966311556e-05,-387.547148853889,-299.615663591108,0.0179815627210289,0.0182634264977048,3.02378531508392e-05,-2.11576938895814,0.0190224559019421,65.7941840383623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","control","11-228","mar 24",TRUE,"gompertz",FALSE,FALSE,0,1.1621276983379e-05,-287.080496022927,0.0182570220400591,66.8579844120477,2.61034818396051e-07,20.0652349977508,6.72694220743294e-05,1.11918747071175e-05,1.20506792596405e-05,-320.087807594227,-254.073184451627,0.0181463638407468,0.0183676802393713,1.11096487393227e-05,1.21329052274353e-05,-326.408356618518,-247.752635427335,0.0181251739727934,0.0183888701073247,3.45048646669306e-05,14.4291105034815,0.0190102590848524,66.8030053135418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","control","scc187","mar 24",TRUE,"gompertz",FALSE,FALSE,0,1.07161038035139e-05,-310.442986456149,0.0175067548004036,63.811675468463,2.33693159211155e-07,20.2699862282233,6.42847153592127e-05,1.03316785566116e-05,1.11005290504163e-05,-343.787113801577,-277.098859110722,0.0174010064436377,0.0176125031571695,1.02580652114601e-05,1.11741423955678e-05,-350.172159463467,-270.713813448832,0.0173807567582996,0.0176327528425077,3.37990433933748e-05,7.50762711778414,0.0180221809098368,63.7637106200848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","control","ec116","mar 24",TRUE,"gompertz",FALSE,FALSE,0,9.6327374640475e-06,-312.663942437151,0.0174532132802343,61.8813182958173,2.16480944590813e-07,22.6126240705027,7.54724971621405e-05,9.27662631019561e-06,9.98884861789939e-06,-349.861709033128,-275.466175841174,0.0173290610224025,0.017577365538066,9.20843481264951e-06,1.00570401154455e-05,-356.984685615336,-268.343199258966,0.0173052871857965,0.0176011393746721,2.67115584531109e-05,15.4606993121004,0.0180052200958057,61.8155918795225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","control","p. caro","mar 24",TRUE,"gompertz",FALSE,FALSE,0,1.02230495115565e-05,-337.793811856059,0.0181892372502225,65.1930705483209,2.25921308662648e-07,22.1402395197747,7.37702462331829e-05,9.85140895880649e-06,1.05946900643066e-05,-374.214505866089,-301.37311784603,0.018067885195169,0.0183105893052761,9.78024374657775e-06,1.06658552765353e-05,-381.188681314818,-294.398942397301,0.0180446475676055,0.0183338269328396,4.31735956202658e-05,11.9448292524141,0.0190452165325445,65.1373148521173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","control","ec52","mar 24",TRUE,"gompertz",FALSE,FALSE,0,0.000600293509511047,862.07870038132,1.71431165313865,3287.63313267653,1.5733704128025e-05,31.5522478531717,0.0367571659479541,0.000574411566220446,0.000626175452801648,810.175252662852,913.982148099787,1.65384611515427,1.77477719112304,0.000569455449420118,0.000631131569601976,800.236294589103,923.921106173536,1.64226760788066,1.78635569839664,0.00210493333023165,1291.90882451585,1.63488617124582,3250.9240208083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","control","62-268","mar 24",TRUE,"logistic",FALSE,FALSE,0,0.00553461137070498,1303.76665077341,1.76942018701878,5080.68796913806,0.000399636926662813,13.2192298704046,0.0103538619559276,0.00487720862634466,0.00619201411506531,1282.0210176366,1325.51228391023,1.75238808410128,1.78645228993628,0.00475132299444587,0.0063178997469641,1277.85696022742,1329.67634131941,1.74912661758516,1.7897137564524,0.0178593483302474,1258.50297818279,1.88254824763394,5095.03193182445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","control","ec102","mar 24",TRUE,"gompertz",FALSE,FALSE,0,1.2439150305997e-05,-284.864890331935,0.0183171076214108,68.0732238028237,2.69987410096592e-07,18.416410088568,6.04187883313396e-05,1.19950210163881e-05,1.28832795956059e-05,-315.15988492763,-254.569895736241,0.0182177187146057,0.0184164965282158,1.19099749822077e-05,1.29683256297863e-05,-320.961054105529,-248.768726558342,0.0181986867962814,0.0184355284465402,3.73973936786477e-05,1.70191220604757,0.0190054214434506,68.029121627504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","control","q1f2","mar 24",TRUE,"richards",FALSE,FALSE,0,0.00251554438812721,883.967006807848,1.682427242418,5200.50277916097,3.92023675490514e-05,6.03927244373806,0.00327275184447384,0.00245105649350902,0.0025800322827454,874.032403637899,893.901609977798,1.67704356563384,1.68781091920216,0.00243870774773107,0.00259238102852335,872.130032818122,895.803980797575,1.67601264880284,1.68884183603317,0.00267793421030758,889.166996850297,1.80217406482637,5203.77547552199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","control","q1b4","mar 24",TRUE,"gompertz",FALSE,FALSE,0,1.14313682117519e-05,-294.574825554256,0.0183212701246122,66.871872364097,2.53742167152262e-07,20.2002135667961,6.78847381225805e-05,1.10139623467864e-05,1.18487740767174e-05,-327.804176871636,-261.345474236877,0.0182095997304005,0.0184329405188238,1.09340335641335e-05,1.19287028593703e-05,-334.167244145177,-254.982406963336,0.0181882160378919,0.0184543242113324,3.60476557456451e-05,16.0995649822268,0.0190243257337269,66.8184920872584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
