"","treatment","microbe","concentration","reliability","used.model","log.x","log.y","nboot.gc","mu.model","lambda.model","A.model","integral.model","stdmu.model","stdlambda.model","stdA.model","ci90.mu.model.lo","ci90.mu.model.up","ci90.lambda.model.lo","ci90.lambda.model.up","ci90.A.model.lo","ci90.A.model.up","ci95.mu.model.lo","ci95.mu.model.up","ci95.lambda.model.lo","ci95.lambda.model.up","ci95.A.model.lo","ci95.A.model.up","mu.spline","lambda.spline","A.spline","integral.spline","mu.bt","lambda.bt","A.bt","integral.bt","stdmu.bt","stdlambda.bt","stdA.bt","stdintegral.bt","ci90.mu.bt.lo","ci90.mu.bt.up","ci90.lambda.bt.lo","ci90.lambda.bt.up","ci90.A.bt.lo","ci90.A.bt.up","ci90.integral.bt.lo","ci90.integral.bt.up","ci95.mu.bt.lo","ci95.mu.bt.up","ci95.lambda.bt.lo","ci95.lambda.bt.up","ci95.A.bt.lo","ci95.A.bt.up","ci95.integral.bt.lo","ci95.integral.bt.up"
"15","treatment","ec124","mar 9",TRUE,"gompertz",FALSE,FALSE,0,1.96761496460178e-05,67.2276137491903,0.00319318913277122,13.3271468940737,4.13976080317146e-06,18.8160948601631,3.28341230440495e-05,1.28662431248007e-05,2.64860561672348e-05,36.2751377042219,98.1800897941586,0.00313917700036376,0.00324720126517869,1.15622184718017e-05,2.77900808202338e-05,30.3480678232706,104.10715967511,0.00312883425160489,0.00325754401393756,1.36105329147519e-05,36.3991031585024,0.00464667305091189,13.3297248273315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","treatment","11-228","mar 9",TRUE,"logistic",FALSE,FALSE,0,3.45465020659986e-05,52.5071551070215,0.00420808383121326,17.7598409661941,5.36369361252891e-06,10.8657810006536,2.55883439177071e-05,2.57232260733885e-05,4.33697780586086e-05,34.6329453609464,70.3813648530967,0.00416599100546863,0.00425017665695788,2.40336625854419e-05,4.50593415465552e-05,31.2102243457405,73.8040858683025,0.00415793067713455,0.00425823698529196,2.44510755735326e-05,23.5596520552473,0.00518398621325229,17.7620041275534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","treatment","ec116","mar 9",TRUE,"logistic",FALSE,FALSE,0,2.64079015314553e-05,69.1380282716619,0.00330305838604279,13.8813587053304,6.41645107150305e-06,17.45446711203,3.22097375612794e-05,1.58528395188328e-05,3.69629635440778e-05,40.4254298723725,97.8506266709512,0.00325007336775449,0.0033560434043311,1.38316574313093e-05,3.89841456316012e-05,34.927272732083,103.348783811241,0.00323992730042269,0.0033661894716629,1.90190257272713e-05,44.6649801861024,0.00499170616286751,13.8844414275491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","treatment","p. caro","mar 9",TRUE,"gompertz",FALSE,FALSE,0,2.64678644205943e-05,71.3669057594332,0.00326121558635917,13.6715158360178,5.9211339019327e-06,15.2025355621954,3.08593540964217e-05,1.6727599151915e-05,3.62081296892735e-05,46.3587347596217,96.3750767592446,0.00321045194887055,0.00331197922384778,1.48624419728062e-05,3.80732868683823e-05,41.5699360575301,101.163875461336,0.00320073125233018,0.00332169992038815,2.14975571789981e-05,59.810270840899,0.00504438763242885,13.6736983620645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","treatment","ec52","mar 9",TRUE,"gompertz",FALSE,FALSE,0,0.00127149500506031,814.059408530397,1.82336144215637,4906.10063817965,3.61180973520529e-05,20.7529297560114,0.012786187434849,0.00121208073491618,0.00133090927520444,779.920839081759,848.197977979036,1.80232816382604,1.8443947204867,0.00120070353425029,0.00134228647587033,773.383666208615,854.73515085218,1.79830051478406,1.84842236952867,0.00264080929285423,1055.48956216549,1.95858732820145,4885.79841165913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","treatment","62-268","mar 9",TRUE,"gompertz",FALSE,FALSE,0,3.74427530916491e-05,90.0830866889063,0.0022046561530962,9.28317980606037,1.44440875737614e-05,12.5448144447087,2.46377114315517e-05,1.36822290328116e-05,6.12032771504866e-05,69.4468669273605,110.719306450452,0.0021641271177913,0.0022451851884011,9.1323414470767e-06,6.57531647362215e-05,65.4952503772773,114.670923000535,0.00215636623869036,0.00225294606750204,2.23911431213407e-05,75.1433635007564,0.00320895985646794,9.28663429643291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","treatment","q1f2","mar 9",TRUE,"gompertz",FALSE,FALSE,0,0.00378784375089189,999.9218277883,2.179556766095,6541.31228658493,7.99559900568586e-05,6.58681215125559,0.00540511422749034,0.00365631614724836,0.00391937135453542,989.086521799484,1010.75713377711,2.17066535319078,2.18844817899922,0.00363113001038045,0.00394455749140333,987.011675971839,1012.83197960476,2.16896274220912,2.19015078998088,0.00631007274336733,1096.10834007627,2.25334286601351,6556.92920301216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","treatment","q1b4","mar 9",TRUE,"logistic",FALSE,FALSE,0,2.06272016931948e-05,31.4013380233759,0.00341520757420587,14.4026406521985,5.71434764426438e-06,26.4676162578214,4.16038158282641e-05,1.12270998183799e-05,3.00273035680097e-05,-12.1378907207403,74.9405667674922,0.00334676929716838,0.00348364585124337,9.42708031043658e-06,3.1827323075953e-05,-20.4751898419541,83.2778658887059,0.00333366409518247,0.00349675105322927,2.46023011248084e-05,18.1403815130912,0.00607755552912475,14.4083950398586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","control","bb362","mar 9",TRUE,"gompertz",FALSE,FALSE,0,4.9633407180248e-05,3.22404825303193,0.0143045559215457,59.5307372660703,2.95621212214341e-06,9.59028252882217,5.32194502395408e-05,4.47704382393221e-05,5.44963761211739e-05,-12.5519665068805,19.0000630129444,0.0142170099259016,0.0143921019171897,4.38392314208469e-05,5.54275829396491e-05,-15.5729055034595,22.0210020095234,0.0142002457990762,0.0144088660440152,7.71501125242907e-05,24.8507251399009,0.0160615872546872,59.514756199916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","control","02-343","mar 9",TRUE,"gompertz",FALSE,FALSE,0,1.20079942430016e-05,-1185.47302998581,0.0506601316966077,150.201896312916,4.56947844189565e-07,81.0387096854657,0.00092643900423313,1.12563150393098e-05,1.27596734466934e-05,-1318.7817074184,-1052.16435255322,0.0491361395346442,0.0521841238585712,1.111237646839e-05,1.29036120176131e-05,-1344.30890096932,-1026.63715900229,0.0488443112483107,0.0524759521449046,0.000132742124819612,11.877263908254,0.0510741137229244,150.126225055513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","control","ec124","mar 9",TRUE,"gompertz",FALSE,FALSE,0,5.22414391523744e-06,-1585.11810261597,0.0160191974905119,59.2710148868317,4.64926984943106e-07,190.893978981876,0.000232647675254731,4.45933902500603e-06,5.98894880546885e-06,-1899.13869804116,-1271.09750719079,0.0156364920647179,0.0164019029163059,4.31288702474895e-06,6.13540080572592e-06,-1959.27030142045,-1210.9659038115,0.0155632080470126,0.0164751869340112,6.39904705976444e-05,10.9142900956472,0.0170051133153235,59.3017418874495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","control","11-228","mar 9",TRUE,"logistic",FALSE,FALSE,0,3.65448109889356e-06,-2536.57888886994,0.0168158888825612,61.5910680060456,3.69761056982752e-07,327.016698561397,0.000309935490836076,3.04622416015693e-06,4.26273803763019e-06,-3074.52135800344,-1998.63641973645,0.0163060450001359,0.0173257327649866,2.92974942720737e-06,4.37921277057975e-06,-3177.53161805028,-1895.62615968961,0.0162084153205225,0.0174233624446,6.99564299008195e-05,19.8750554822131,0.0174839433628567,61.6281026359076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","control","scc187","mar 9",TRUE,"gompertz",FALSE,FALSE,0,5.22811343975883e-05,-6.53469487911787,0.0159887098221444,66.5154185300336,3.03359422966772e-06,9.98345824699676,5.86654939587659e-05,4.72908718897849e-05,5.72713969053917e-05,-22.9574836954275,9.88809393719179,0.0158922050845823,0.0160852145597066,4.63352897074395e-05,5.8226979087737e-05,-26.1022730432315,13.0328832849958,0.0158737254539853,0.0161036941903036,7.89336651436855e-05,15.5131679361119,0.0180653182929754,66.5044735800282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
