"","treatment","microbe","concentration","reliability","used.model","log.x","log.y","nboot.gc","mu.model","lambda.model","A.model","integral.model","stdmu.model","stdlambda.model","stdA.model","ci90.mu.model.lo","ci90.mu.model.up","ci90.lambda.model.lo","ci90.lambda.model.up","ci90.A.model.lo","ci90.A.model.up","ci95.mu.model.lo","ci95.mu.model.up","ci95.lambda.model.lo","ci95.lambda.model.up","ci95.A.model.lo","ci95.A.model.up","mu.spline","lambda.spline","A.spline","integral.spline","mu.bt","lambda.bt","A.bt","integral.bt","stdmu.bt","stdlambda.bt","stdA.bt","stdintegral.bt","ci90.mu.bt.lo","ci90.mu.bt.up","ci90.lambda.bt.lo","ci90.lambda.bt.up","ci90.A.bt.lo","ci90.A.bt.up","ci90.integral.bt.lo","ci90.integral.bt.up","ci95.mu.bt.lo","ci95.mu.bt.up","ci95.lambda.bt.lo","ci95.lambda.bt.up","ci95.A.bt.lo","ci95.A.bt.up","ci95.integral.bt.lo","ci95.integral.bt.up"
"37","control","bb362","feb 15",TRUE,"gompertz.exp",FALSE,FALSE,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","control","02-343","feb 15",TRUE,"gompertz",FALSE,FALSE,0,2.30096662941391e-05,57.9124109775328,0.0200835750716819,75.6546543530495,2.32232675672109e-07,4.78048833014808,2.61017754678343e-05,2.26276435426585e-05,2.33916890456197e-05,50.0485076744392,65.7763142806264,0.0200406376510373,0.0201265124923265,2.25544902498217e-05,2.34648423384564e-05,48.5426538504426,67.2821681046231,0.0200324155917649,0.0201347345515988,0.000112234777582519,12.6608341151462,0.0200480569373229,75.7051427579551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","control","ec124","feb 15",TRUE,"gompertz.exp",FALSE,FALSE,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","control","11-228","feb 15",TRUE,"richards",FALSE,FALSE,0,5.06988439314663e-06,154.064703621378,0.0124407984104035,35.4607376815006,6.86863277118782e-08,18.7933490491758,8.29039502754286e-05,4.95689538406059e-06,5.18287340223267e-06,123.149644435484,184.979762807273,0.0123044214122004,0.0125771754086065,4.93525919083135e-06,5.20450959546191e-06,117.229739484994,190.899667757763,0.0122783066678636,0.0126032901529433,1.87342530591439e-05,554.735721955623,0.0120303377511057,35.429970971952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","control","scc187","feb 15",TRUE,"logistic",FALSE,FALSE,0,0.000740685460155315,2749.3486110327,0.49473474374895,619.295717943043,4.02750609358951e-06,2.02366437723047,0.000603675100125868,0.00073406021263136,0.00074731070767927,2746.01968313216,2752.67753893325,0.493741698209243,0.495727789288657,0.00073279154821188,0.00074857937209875,2745.38222885333,2753.31499321208,0.493551540552703,0.495917946945196,0.000807070779395984,2779.69036286978,0.503766686114669,617.753043885498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","control","ec116","feb 15",TRUE,"gompertz.exp",FALSE,FALSE,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","control","p. caro","feb 15",TRUE,"gompertz.exp",FALSE,FALSE,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","control","ec52","feb 15",TRUE,"logistic",FALSE,FALSE,0,0.00164521158430268,676.169173409968,0.433986077869995,1530.64093915509,0.000723939976128459,66.5643452390617,0.0124831875422659,0.000454330323571369,0.002836092845034,566.670825491712,785.667521328225,0.413451234362968,0.454520921377022,0.000226289231090904,0.00306413393751447,545.703056741407,806.635290078529,0.409519030287154,0.458453125452836,0.00218334880935991,728.387378755772,0.724804321685577,1537.56200066633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","control","62-268","feb 15",TRUE,"logistic",FALSE,FALSE,0,0.00157114349100474,712.880761941439,0.657988422574777,2245.51910988738,0.000476822088078689,72.748278228456,0.01708097836259,0.000786771156115301,0.00235551582589419,593.209844255629,832.551679627249,0.629890213168316,0.686086631981237,0.000636572198370514,0.00250571478363898,570.294136613665,855.467387269213,0.6245097049841,0.691467140165453,0.00171544314164508,814.509281684113,1.05604818727253,2246.16795390481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","control","ec102","feb 15",TRUE,"richards",FALSE,FALSE,0,1.62568674912728e-05,488.403175749043,0.0799128175648734,118.576904825516,1.03322430388835e-07,11.0965341851287,0.00189309939781807,1.60869020932832e-05,1.64268328892625e-05,470.149377014506,506.65697448358,0.0767986690554627,0.0830269660742841,1.60543555277107e-05,1.6459379454835e-05,466.653968746191,510.152382751895,0.07620234274515,0.0836232923845968,3.55552075939552e-05,6.45673579057476,0.0551159060335669,118.549734843974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
