"","treatment","microbe","concentration","reliability","used.model","log.x","log.y","nboot.gc","mu.model","lambda.model","A.model","integral.model","stdmu.model","stdlambda.model","stdA.model","ci90.mu.model.lo","ci90.mu.model.up","ci90.lambda.model.lo","ci90.lambda.model.up","ci90.A.model.lo","ci90.A.model.up","ci95.mu.model.lo","ci95.mu.model.up","ci95.lambda.model.lo","ci95.lambda.model.up","ci95.A.model.lo","ci95.A.model.up","mu.spline","lambda.spline","A.spline","integral.spline","mu.bt","lambda.bt","A.bt","integral.bt","stdmu.bt","stdlambda.bt","stdA.bt","stdintegral.bt","ci90.mu.bt.lo","ci90.mu.bt.up","ci90.lambda.bt.lo","ci90.lambda.bt.up","ci90.A.bt.lo","ci90.A.bt.up","ci90.integral.bt.lo","ci90.integral.bt.up","ci95.mu.bt.lo","ci95.mu.bt.up","ci95.lambda.bt.lo","ci95.lambda.bt.up","ci95.A.bt.lo","ci95.A.bt.up","ci95.integral.bt.lo","ci95.integral.bt.up"
"29","control","scc187","mar 12",TRUE,"gompertz",FALSE,FALSE,0,6.80080993074451e-07,911.127660741052,0.00276056319093499,4.00343100519562,2.86514783774967e-08,67.9804046454444,0.000250443438456922,6.32949311143469e-07,7.27212675005433e-07,799.299895099296,1022.95542638281,0.00234858373467335,0.00317254264719662,6.23924095454558e-07,7.36237890694344e-07,777.886067635981,1044.36925384612,0.00226969405155942,0.00325143233031055,2.44108468341001e-06,1251.02587594608,0.00202111510122797,3.94500650056914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","control","ec116","mar 12",TRUE,"gompertz",FALSE,FALSE,0,8.17830650575607e-07,578.668043193388,0.00223743756792273,4.99361967605928,4.39373993109045e-08,64.5120750735327,7.53289353394246e-05,7.45553628709169e-07,8.90107672442045e-07,472.545679697427,684.79040668935,0.00211352146928937,0.00236135366655608,7.31713347926234e-07,9.0394795322498e-07,452.224376049264,705.111710337512,0.00208979285465745,0.002385082281188,4.23314774432271e-06,935.88415171002,0.00201239534542203,4.95000499990443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","control","p. caro","mar 12",TRUE,"gompertz",FALSE,FALSE,0,1.75454503295075e-06,1451.71582286105,0.0010114275603847,2.57793522324687,2.19831282669414e-07,38.9929972976517,1.64897890323127e-05,1.39292257295956e-06,2.11616749294193e-06,1387.57234230642,1515.85930341569,0.000984301857426549,0.00103855326334286,1.3236757189187e-06,2.1854143469828e-06,1375.28954815766,1528.14209756445,0.000979107573881371,0.00104374754688804,1.31413120200127e-06,1376.75602000779,0.00103193292124367,2.5723563628953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","control","ec52","mar 12",TRUE,"gompertz",FALSE,FALSE,0,0.000715961747571167,613.420738942262,1.85262529499863,4206.18884099849,2.77391544439383e-05,44.6920770930137,0.0409685017668449,0.000670330838510889,0.000761592656631445,539.902272124254,686.939205760269,1.78523210959217,1.92001848040509,0.000661593004861048,0.000770330490281286,525.824267839955,701.017210044569,1.77232703153561,1.93292355846164,0.00261032114732075,1079.91397163974,1.92860780258583,4150.03884355399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","control","62-268","mar 12",TRUE,"gompertz",FALSE,FALSE,0,0.00180675871000594,728.040388787535,1.64134613561367,5055.13902919628,8.48997767778384e-05,22.8109263284599,0.0119577485471877,0.0016670985772064,0.00194641884280549,690.516414977219,765.564362597852,1.62167563925355,1.66101663197379,0.00164035514752138,0.00197316227249051,683.330973183754,772.749804391317,1.61790894846118,1.66478332276616,0.0235038890539704,1721.55212242809,1.70970826080179,5045.82947074381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","control","ec102","mar 12",TRUE,"gompertz",FALSE,FALSE,0,1.99908870256508e-06,-685.006456874193,0.0100684745681461,23.2455177903992,3.87974987956961e-08,39.8903279333954,0.000213307919415367,1.93526681704616e-06,2.062910588084e-06,-750.626046324629,-619.386867423758,0.00971758304070783,0.0104193660955844,1.92304560492552e-06,2.07513180020465e-06,-763.191499623648,-606.821414124738,0.00965039104609199,0.0104865580902002,8.43790287801167e-06,-46.4522680728733,0.00864044344840379,23.2413970880679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","control","q1f2","mar 12",TRUE,"gompertz",FALSE,FALSE,0,0.00244000830654497,816.193951478365,2.17500832397089,6528.54104370334,4.46443667258427e-05,8.71247228375798,0.00619854310065324,0.00236656832328095,0.00251344828980898,801.861934571583,830.525968385147,2.16481172057032,2.18520492737147,0.00235250534776231,0.00252751126532762,799.117505802199,833.27039715453,2.16285917949361,2.18715746844817,0.00704010808922994,1232.96527391587,2.19361424126976,6526.35994922658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","control","q1b4","mar 12",TRUE,"gompertz",FALSE,FALSE,0,1.08434593086322e-06,1252.82529491579,0.00363849463765187,5.08197967970978,3.75857408604054e-08,45.9914790738475,0.000212045110203656,1.02251738714785e-06,1.14617447457859e-06,1177.16931183931,1328.48127799227,0.00328968043136686,0.00398730884393688,1.01067787877683e-06,1.15801398294962e-06,1162.68199593105,1342.96859390053,0.0032228862216527,0.00405410305365104,2.75691947550884e-06,1411.87218666384,0.00302619231434574,5.01738385663287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","control","bb362","mar 12",TRUE,"gompertz",FALSE,FALSE,0,7.54498356455791e-07,347.934419634192,0.00229496724849583,5.27931235527167,4.01830213007279e-08,69.9842963225022,8.3565078833747e-05,6.88397286416093e-07,8.20599426495488e-07,232.810252183676,463.058587084708,0.00215750269381431,0.00243243180317734,6.75739634706364e-07,8.33257078205218e-07,210.765198842087,485.103640426296,0.00213117969398168,0.00245875480300997,7.15343604455731e-06,2347.17872601518,0.00200497123441255,5.25000010497915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","control","02-343","mar 12",TRUE,"gompertz",FALSE,FALSE,0,3.11349223996168e-05,1946.71420966807,0.450032224467531,159.857429023295,4.39131177628623e-06,481.533353943783,0.109146884165604,2.39112145276259e-05,3.83586302716077e-05,1154.59184243055,2738.83657690559,0.270485600015112,0.62957884891995,2.25279513180958e-05,3.97418934811378e-05,1002.90883593826,2890.51958339789,0.236104331502946,0.663960117432116,5.51277581217208e-05,2670.01523157796,0.0846276042683644,159.351192327113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","control","ec124","mar 12",TRUE,"gompertz",FALSE,FALSE,0,5.88573312310731e-07,1268.79057837582,0.00116514071849662,2.26815666493912,7.3022545142501e-08,112.154781121302,7.1531417318209e-05,4.68451225551317e-07,7.08695399070145e-07,1084.29596343128,1453.28519332037,0.00104747153700817,0.00128280989998508,4.45449123831429e-07,7.31697500790033e-07,1048.96720737807,1488.61394937358,0.00102493914055293,0.00130534229644031,5.60172961929838e-07,1216.77514223954,0.00120557387442697,2.25602961255654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","control","11-228","mar 12",TRUE,"gompertz",FALSE,FALSE,0,2.52257720899249e-06,198.484505650947,0.00634563734538037,17.1166505395678,5.2193283042752e-08,24.2678983411487,5.71159055695226e-05,2.43671925838716e-06,2.60843515959782e-06,158.563812879757,238.405198422136,0.0062516816807185,0.00643959301004223,2.4202783742287e-06,2.62487604375628e-06,150.919424902296,246.049586399598,0.0062336901704641,0.00645758452029663,1.5817433786031e-05,1111.51604233206,0.00601448129717705,17.0999976300827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","control","scc187","mar 12",TRUE,"gompertz",FALSE,FALSE,0,6.69379862873954e-07,1228.16270440757,0.00276167938834654,3.31918957249416,2.90639651915784e-08,74.9818096087001,0.00035736319873986,6.21569640133808e-07,7.171900856141e-07,1104.81762760126,1351.50778121388,0.00217381692641947,0.00334954185027361,6.1241449109846e-07,7.26345234649448e-07,1081.19835757452,1375.12705124062,0.00206124751881642,0.00346211125787667,2.07699169816058e-06,2897.85954921061,0.00200282563022327,3.25497574068004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","control","ec116","mar 12",TRUE,"logistic",FALSE,FALSE,0,3.98907542465383e-06,1343.58060089389,0.00100203825702677,2.87166415755123,4.90138201011346e-07,17.6909502010165,8.75971537241622e-06,3.18279808399016e-06,4.79535276531749e-06,1314.47898781322,1372.68221397456,0.000987628525239146,0.0010164479888144,3.02840455067159e-06,4.94974629863607e-06,1308.9063384999,1378.25486328788,0.000984869214896835,0.00101920729915671,3.49932688885453e-05,1417.804441983,0.00114250190347885,2.87249776343311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","control","p. caro","mar 12",TRUE,"gompertz",FALSE,FALSE,0,6.31006844137336e-07,1204.68756395989,0.00267209940968921,3.18651233741914,2.81657227026766e-08,79.9920741886966,0.000373074183075339,5.84674230291433e-07,6.77339457983239e-07,1073.10060191949,1336.2745260003,0.00205839237853028,0.00328580644084814,5.7580202764009e-07,6.86211660634582e-07,1047.90309855005,1361.47202936974,0.00194087401086155,0.00340332480851688,1.98160930805201e-06,2966.38007078734,0.00203117962603237,3.11971177171043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","control","ec52","mar 12",TRUE,"gompertz",FALSE,FALSE,0,0.000801997531545683,688.491112876606,2.07864814815651,4568.47140370291,2.42730694284087e-05,34.7181692211483,0.0375565048747745,0.000762068332335951,0.000841926730755416,631.379724507818,745.602501245395,2.0168676976375,2.14042859867551,0.000754422315466002,0.000849572747625365,620.443501203156,756.538724550057,2.00503739860195,2.15225889771107,0.00270853160880696,1090.28305849836,2.06142318948673,4515.13034359229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","control","62-268","mar 12",TRUE,"gompertz",FALSE,FALSE,0,0.00241903774878678,1316.52651706774,1.32613228626963,3581.07494538845,0.000266354752267206,32.6876330862151,0.0177629430790781,0.00198088418130723,0.00285719131626633,1262.75536064091,1370.29767349456,1.29691224490454,1.35535232763471,0.00189698243434306,0.00294109306323051,1252.45875621875,1380.59427791672,1.29131691783463,1.36094765470462,0.0274933111605533,4283.77868165595,1.72953633714334,3582.08151380937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","control","ec102","mar 12",TRUE,"gompertz",FALSE,FALSE,0,1.67966453128347e-06,-333.847171992785,0.00735610112928507,16.9165742151348,3.87605076028659e-08,41.331826655692,0.000168258780141861,1.61590349627676e-06,1.74342556629019e-06,-401.838026841398,-265.856317144172,0.00707931543595171,0.00763288682261843,1.60369393638186e-06,1.75563512618509e-06,-414.857552237941,-252.836791747629,0.00702631392020702,0.00768588833836312,7.33518936316714e-06,41.6178097566436,0.00663346870650428,16.9014445365917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","control","q1f2","mar 12",TRUE,"gompertz",FALSE,FALSE,0,0.00241632068028531,802.639533941428,2.07623637036055,6298.9090725454,6.69769794912915e-05,12.7509749187488,0.00867842427280986,0.00230614354902213,0.00252649781154848,781.664180200086,823.61488768277,2.06196036243178,2.09051237828932,0.00228504580048238,0.00254759556008824,777.64762310068,827.631444782176,2.05922665878584,2.09324608193526,0.0038764101061803,896.6946556237,2.1732836935227,6297.84906761758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","control","q1b4","mar 12",TRUE,"gompertz",FALSE,FALSE,0,1.2344016981968e-06,438.932404734038,0.00482815541448829,9.01786828430068,3.31126251567713e-08,41.5226792993338,0.000171550224396353,1.17993142981391e-06,1.28887196657969e-06,370.627597286634,507.237212181442,0.00454595529535629,0.00511035553362029,1.16950095288953e-06,1.29930244350407e-06,357.547953307344,520.316856160732,0.00449191697467144,0.00516439385430515,5.29250694563216e-06,1268.26209279236,0.00402787964533153,8.95498767576656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","treatment","ec102","mar 12",TRUE,"gompertz.exp",FALSE,FALSE,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.70007011843127e-05,3.88433767467379,0.00405087443809234,3.11760611401404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","treatment","p. caro","mar 12",TRUE,"gompertz.exp",FALSE,FALSE,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.04114085411216e-05,11.1935522649045,0.00386490804897647,2.57960417756413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
